<<<<<<< HEAD
,Searched,City,State,Lat,Lng,Restaurant,Category,Category 2,Category 3,Transactions
2405,Balance of Santa Cruz County,Capitola,CA,36.9833446345356,-121.935962328328,New Brighton State Beach,"['Parks', 'Beaches', 'Campgrounds']",[],218
2406,Balance of Santa Cruz County,Santa Cruz,CA,36.96262,-121.98781,Aloha Island Grille,"['Hawaiian', 'Asian Fusion']","['pickup', 'delivery']",218
2407,Balance of Santa Cruz County,Capitola,CA,36.975984,-121.966538,Sherri's Cookies,"['Bakeries', 'Ice Cream & Frozen Yogurt']",[],218
2408,Balance of Santa Cruz County,Capitola,CA,36.967859,-121.963878,Amazon Juices,"['Juice Bars & Smoothies', 'Sandwiches', 'Acai Bowls']",['delivery'],218
2409,Balance of Santa Cruz County,Capitola,CA,36.9809668511152,-121.955441907048,Peet's Coffee,['Coffee & Tea'],['delivery'],218
2410,Balance of Santa Cruz County,Capitola,CA,36.9730044,-121.9506798,Castagnola Deli & Cafe,"['Cafes', 'Delis']","['pickup', 'delivery']",218
2411,Balance of Santa Cruz County,Capitola,CA,36.97185,-121.951911,Zelda's,"['Bars', 'Seafood', 'Breakfast & Brunch']",['delivery'],218
2412,Balance of Santa Cruz County,Santa Cruz,CA,36.9643118,-121.9648083,Kaito,"['Sushi Bars', 'Ramen']","['pickup', 'delivery']",218
2413,Balance of Santa Cruz County,Santa Cruz,CA,36.9636703,-121.9647651,Pleasure Pizza East Side Eatery,"['Pizza', 'Gluten-Free', 'Sandwiches']",['delivery'],218
2414,Balance of Santa Cruz County,Santa Cruz,CA,36.963730933095,-121.96511987451,Chill Out Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",[],218
2415,Balance of Santa Cruz County,Santa Cruz,CA,36.9707999,-121.98415,Salsa's Taco Bar,['Mexican'],"['pickup', 'delivery']",218
2416,Balance of Santa Cruz County,Soquel,CA,36.9879722595215,-121.956848144531,JJ's Saloon,"['Karaoke', 'Sports Bars', 'Pool Halls']",[],218
2417,Balance of Santa Cruz County,Capitola,CA,36.9761026084563,-121.968010333301,Santa Cruz Children's Museum of Discovery,"[""Children's Museums""]",[],218
2418,Balance of Santa Cruz County,Santa Cruz,CA,36.962890625,-121.966285705566,Suda,"['American (New)', 'Bars']",['delivery'],218
2419,Balance of Santa Cruz County,Santa Cruz,CA,36.988061,-121.982889,Moe's Alley,"['Music Venues', 'Dance Clubs', 'Bars']",[],218
2420,Balance of Santa Cruz County,Capitola,CA,36.9813569752496,-121.95607102676,Village Host Pizza & Grill,"['Pizza', 'American (Traditional)']","['pickup', 'delivery']",218
2421,Balance of Santa Cruz County,Santa Cruz,CA,36.96514,-121.96527,Taqueria Vallarta,"['Tacos', 'Breakfast & Brunch', 'Vegetarian']",['delivery'],218
2422,Balance of Santa Cruz County,Capitola,CA,36.977969,-121.966244,Yogurtland Capitola,['Ice Cream & Frozen Yogurt'],[],218
2423,Balance of Santa Cruz County,Santa Cruz,CA,36.964568,-121.993041,Windmill Cafe,"['Cafes', 'Breakfast & Brunch']",['delivery'],218
2424,Balance of Santa Cruz County,Santa Cruz,CA,36.96317,-121.96514,Pleasure Pizza,['Pizza'],['delivery'],218
2425,Balance of Santa Cruz County,Capitola,CA,36.970677,-121.953646,Wharf House Restaurant,"['Breakfast & Brunch', 'American (Traditional)', 'Seafood']",['delivery'],218
2426,Balance of Santa Cruz County,Capitola,CA,36.9720001,-121.9520721,The Sand Bar,"['Cocktail Bars', 'American (Traditional)']",['delivery'],218
2427,Balance of Santa Cruz County,Capitola,CA,36.9789228,-121.9529029,The Cook House,['Breakfast & Brunch'],['delivery'],218
2428,Balance of Santa Cruz County,Santa Cruz,CA,36.96485,-121.96453,Canton,['Chinese'],['delivery'],218
2429,Balance of Santa Cruz County,Santa Cruz,CA,36.9717391,-121.9836139,People's Coffee,['Coffee & Tea'],[],218
2430,Balance of Santa Cruz County,Santa Cruz,CA,36.9634654372931,-121.990564092994,El Rosal Bakery,['Bakeries'],"['pickup', 'delivery']",218
2431,Balance of Santa Cruz County,Capitola,CA,36.97221,-121.95031,Britannia Arms,"['Pubs', 'American (New)']",['delivery'],218
2432,Balance of Santa Cruz County,Capitola,CA,36.96907,-121.96418,Sapporo Ramen,"['Ramen', 'Noodles']",['delivery'],218
2433,Balance of Santa Cruz County,Capitola,CA,36.978609,-121.969371,Taqueria Tepeque,['Mexican'],['delivery'],218
2434,Balance of Santa Cruz County,Soquel,CA,36.988618,-121.9565,The Bagelry,"['Bagels', 'Sandwiches', 'Coffee & Tea']",['delivery'],218
2435,Balance of Santa Cruz County,Santa Cruz,CA,36.9642155,-121.989437650072,Holy Smokes Country BBQ and Catering,['Barbeque'],[],218
2436,Balance of Santa Cruz County,Santa Cruz,CA,36.986121,-121.968633,Uncie Ro's Take and Bake Pizzas,"['Pizza', 'Caterers']",[],218
2437,Balance of Santa Cruz County,Santa Cruz,CA,36.9631271362305,-121.970321655273,Paula's,['Breakfast & Brunch'],[],218
2438,Balance of Santa Cruz County,Capitola,CA,36.9734350628095,-121.96638373418,Tacos Moreno,['Tacos'],['delivery'],218
2439,Balance of Santa Cruz County,Soquel,CA,36.98387,-121.95628,The Fish Lady,"['Seafood Markets', 'Seafood']",['delivery'],218
2440,Balance of Santa Cruz County,Santa Cruz,CA,36.98853,-121.97444,El Chino Mexican Restaurant,['Mexican'],['delivery'],218
2441,Balance of Santa Cruz County,Santa Cruz,CA,36.963134765625,-121.975387573242,Cole's BBQ & Catering,['Barbeque'],['delivery'],218
2442,Balance of Santa Cruz County,Capitola,CA,36.9719924926758,-121.952194213867,My Thai Beach,"['Thai', 'Bubble Tea', 'Desserts']","['pickup', 'delivery']",218
2443,Balance of Santa Cruz County,Capitola,CA,36.9722308963537,-121.950684338808,El Toro Bravo,['Mexican'],['delivery'],218
2444,Hunt County,Greenville,TX,33.10784,-96.11005,Grandy's,"['Breakfast & Brunch', 'Fast Food']",[],76
2445,Hunt County,Greenville,TX,33.1034124559112,-96.1102786660194,Cicis,['Pizza'],"['delivery', 'pickup']",76
2446,Hunt County,Greenville,TX,33.10693,-96.11004,Dairy Queen,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food']",[],76
2447,Hunt County,Greenville,TX,33.1035725909543,-96.109295,Subway,['Sandwiches'],[],76
2448,Hunt County,Greenville,TX,33.10654,-96.10924,Taco Casa Restaurant,['Mexican'],[],76
2449,Hunt County,Greenville,TX,33.101073,-96.103353,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",['delivery'],76
2450,Hunt County,Greenville,TX,33.13962,-96.11082,La Catrina Street Tacos,"['Tacos', 'Burgers', 'Hot Dogs']",[],76
2451,Hunt County,Greenville,TX,33.09772,-96.11071,IHOP,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",[],76
2452,Hunt County,Greenville,TX,33.0952635,-96.1072164,Burger King,"['Burgers', 'Fast Food']",['delivery'],76
2453,Hunt County,Greenville,TX,33.10127,-96.11003,Taco Bueno,"['Mexican', 'Fast Food', 'Tex-Mex']","['delivery', 'pickup']",76
2454,Hunt County,Greenville,TX,33.102313,-96.1100722,Wendy's,"['Burgers', 'Fast Food']",['delivery'],76
2455,Hunt County,Greenville,TX,33.0957958679617,-96.1052921041846,Papa John's Pizza,['Pizza'],['delivery'],76
2456,Hunt County,Greenville,TX,33.1253926191837,-96.1095981620799,Taqueria,['Mexican'],[],76
2457,Hunt County,Greenville,TX,33.1091651796385,-96.1100055975123,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']","['delivery', 'pickup']",76
2458,Hunt County,Greenville,TX,33.13309,-96.10875,Church's Chicken,"['Fast Food', 'Chicken Wings']",[],76
2459,Hunt County,Greenville,TX,33.10749,-96.10889,Sonic Drive-In,"['Fast Food', 'Burgers', 'Ice Cream & Frozen Yogurt']",[],76
2460,Hunt County,Greenville,TX,33.0968464708802,-96.1116327404928,Firehouse Subs,"['Fast Food', 'Delis', 'Sandwiches']",[],76
2461,Hunt County,Greenville,TX,33.1017425649011,-96.1033166331752,Panda Express,"['Fast Food', 'Chinese']",[],76
2462,Hunt County,Greenville,TX,33.1390686035156,-96.1067810058594,Cafe Bistro,['Italian'],[],76
2463,Hunt County,Greenville,TX,33.1401583518657,-96.107704448946,Pizzo's Sicilian Café,"['Italian', 'Sandwiches']",['delivery'],76
2464,Hunt County,Terrell,TX,32.7360903,-96.2764959,Whisked Away Bake House,"['Bakeries', 'Candy Stores', 'Desserts']",[],76
2465,Hunt County,Greenville,TX,33.139656,-96.1108118,Los Quates,['Mexican'],[],76
2466,Hunt County,Greenville,TX,33.0956199642241,-96.105373534419,Subway,['Sandwiches'],[],76
2467,Hunt County,Greenville,TX,33.10654,-96.10924,Quick Stop Taco Casa,['Mexican'],['delivery'],76
2468,Hunt County,Trenton,TX,33.4314018764919,-96.3382925021124,Smokers Only,"['Barbeque', 'Food Trucks', 'Sandwiches']",[],76
2469,Hunt County,Greenville,TX,33.0705642700195,-96.0887832641602,Baird's Mrs Bread,['Bakeries'],[],76
2470,Mecklenburg County,Charlotte,NC,35.2280706559482,-80.821113124764,Sweet Lew’s BBQ,['Barbeque'],['delivery'],257
2471,Mecklenburg County,Charlotte,NC,35.2325540655438,-80.8375633456109,Queen City Grounds,"['Coffee & Tea', 'Beer Bar']","['delivery', 'pickup']",257
2472,Mecklenburg County,Charlotte,NC,35.24961,-80.81537,Irie Vibes Restaurant & Catering,"['Caribbean', 'Seafood']","['pickup', 'delivery']",257
2473,Mecklenburg County,Charlotte,NC,35.241229,-80.7977646589279,The Artisan's Palate,"['Cafes', 'Art Galleries', 'Wine Bars']",['delivery'],257
2474,Mecklenburg County,Charlotte,NC,35.256632,-80.79115,Truc Vietnamese Cuisine,['Vietnamese'],['delivery'],257
2475,Mecklenburg County,Charlotte,NC,35.23671,-80.77652,Crispy Banh Mi,"['Sandwiches', 'Vietnamese', 'Juice Bars & Smoothies']","['delivery', 'pickup']",257
2476,Mecklenburg County,Charlotte,NC,35.2473564147949,-80.8056564331055,NoDa 101,['Sports Bars'],[],257
2477,Mecklenburg County,Charlotte,NC,35.247921,-80.8044815,The Blind Pig,"['Dive Bars', 'Pubs']",[],257
2478,Mecklenburg County,Charlotte,NC,35.25471,-80.79371,Dino's Family Restaurant,['Breakfast & Brunch'],['delivery'],257
2479,Mecklenburg County,Charlotte,NC,35.2464282,-80.8334412,Camp North End,['Food Court'],[],257
2480,Mecklenburg County,Charlotte,NC,35.23399,-80.82785,Honeysuckle Gelato,['Gelato'],[],257
2481,Mecklenburg County,Charlotte,NC,35.24698,-80.80612,Protagonist- Noda,"['Beer Bar', 'Breweries']",['delivery'],257
2482,Mecklenburg County,Charlotte,NC,35.2476127445698,-80.804395750165,The Sanctuary,"['Pubs', 'Breakfast & Brunch', 'Chicken Wings']",['delivery'],257
2483,Mecklenburg County,Charlotte,NC,35.2321799515638,-80.8245200291276,Burney's Sweets & More,['Bakeries'],"['pickup', 'delivery']",257
2484,Mecklenburg County,Charlotte,NC,35.2616005,-80.8366394,Mr Charles Chicken & Fish,['Seafood'],['delivery'],257
2485,Mecklenburg County,Charlotte,NC,35.2281608581543,-80.8386688232422,Levine Museum of the New South,['Museums'],[],257
2486,Mecklenburg County,Charlotte,NC,35.245299,-80.832034,SARU,['Ramen'],"['pickup', 'delivery']",257
2487,Mecklenburg County,Charlotte,NC,35.233886,-80.827554,Velvet Taco Optimist Hall,"['Tacos', 'American (New)', 'Breakfast & Brunch']","['pickup', 'delivery']",257
2488,Mecklenburg County,Charlotte,NC,35.2502,-80.79685,Crown Station,"['Pubs', 'Coffee & Tea']",[],257
2489,Mecklenburg County,Charlotte,NC,35.23178,-80.83818,Pizzeria Sapienza CLT,"['Pizza', 'Sandwiches', 'Italian']",['delivery'],257
2490,Mecklenburg County,Charlotte,NC,35.2406984855505,-80.8132621273398,Rhino Market & Deli,"['Delis', 'Beer, Wine & Spirits', 'Sandwiches']",['delivery'],257
2491,Mecklenburg County,Charlotte,NC,35.2464085,-80.8064385,Bartique,"['Bars', ""Women's Clothing"", 'Accessories']",[],257
2492,Mecklenburg County,Charlotte,NC,35.22924,-80.83971,Duckworth's Grill & Taphouse,"['American (Traditional)', 'Sports Bars']","['pickup', 'delivery']",257
2493,Mecklenburg County,Charlotte,NC,35.23363,-80.8381,POPLAR  Tapas. Wine. Spirits,"['Tapas Bars', 'Pubs']","['pickup', 'delivery']",257
2494,Mecklenburg County,Charlotte,NC,35.25672,-80.79606,Zoewee's,['African'],['delivery'],257
2495,Mecklenburg County,Charlotte,NC,35.2581442255348,-80.779057543191,Fonda Las Cazuelas,['Mexican'],['delivery'],257
2496,Mecklenburg County,Charlotte,NC,35.2441783,-80.7803284,The Steak' N Hoagie Shop,['Sandwiches'],['delivery'],257
2497,Mecklenburg County,Charlotte,NC,35.2368,-80.80106,Finga Lickin' Caribbean Eatery,['Caribbean'],"['pickup', 'delivery']",257
2498,Mecklenburg County,Charlotte,NC,35.25336,-80.82593,Graham Street Grill,"['Greek', 'Breakfast & Brunch', 'Sandwiches']","['pickup', 'delivery']",257
2499,Mecklenburg County,Charlotte,NC,35.29321,-80.83786,Sunflower Family Restaurant,['Diners'],['delivery'],257
2500,Mecklenburg County,Charlotte,NC,35.234287794354,-80.8274845649971,Undercurrent Coffee,"['Coffee & Tea', 'Breakfast & Brunch', 'Salad']",[],257
2501,Mecklenburg County,Charlotte,NC,35.280399,-80.794036,Chicken Box Cafe,"['Soul Food', 'Southern', 'American (Traditional)']","['pickup', 'delivery']",257
2502,Mecklenburg County,Charlotte,NC,35.245119,-80.832306,La Caseta,['Latin American'],"['pickup', 'delivery']",257
2503,Mecklenburg County,Charlotte,NC,35.256935,-80.79124,Dragon Court,['Chinese'],['delivery'],257
2504,Mecklenburg County,Charlotte,NC,35.22379571426713,-80.8274292200804,White Duck Taco Shop,['Tacos'],['delivery'],257
2505,Mecklenburg County,Charlotte,NC,35.238667,-80.815817,The Degenerate,"['Cocktail Bars', 'Beer Bar', 'Tapas/Small Plates']",[],257
2506,Mecklenburg County,Charlotte,NC,35.2330903,-80.8279821,el Thrifty - Charlotte,"['Bars', 'Mexican', 'Venues & Event Spaces']","['pickup', 'delivery']",257
2507,Mecklenburg County,Charlotte,NC,35.234109,-80.827013,Harriet's Hamburgers,['Burgers'],['delivery'],257
2508,Mecklenburg County,Charlotte,NC,35.234186,-80.827475,Boxcar Betty’s,"['Sandwiches', 'Desserts', 'Salad']","['pickup', 'delivery']",257
2509,Mecklenburg County,Charlotte,NC,35.2545073628426,-80.8019596338272,Zanzibar Cafe,"['African', 'American (Traditional)']","['delivery', 'pickup']",257
2510,Mecklenburg County,Charlotte,NC,35.23107,-80.83665,Waterbean Coffee,"['Coffee & Tea', 'Sandwiches']",['delivery'],257
2511,Mecklenburg County,Charlotte,NC,35.22783,-80.83911,The Imperial,"['Lounges', 'Jazz & Blues', 'Cocktail Bars']",[],257
2512,Mecklenburg County,Charlotte,NC,35.2339666393121,-80.8276495060821,Zukku,"['Sushi Bars', 'Food Stands']",[],257
2513,Mecklenburg County,Charlotte,NC,35.227613,-80.840379,Soho Bistro,['Chinese'],['delivery'],257
2514,Mecklenburg County,Charlotte,NC,35.23249,-80.814,Queens Coffee Bar,['Coffee & Tea'],['delivery'],257
2515,Mecklenburg County,Charlotte,NC,35.2544084,-80.8009007,Mr C's Original Soul Food Restaurant,['Soul Food'],[],257
2516,Mecklenburg County,Charlotte,NC,35.278766,-80.83513,Mojo's Famous Hot Dogs,"['Street Vendors', 'Hot Dogs']",[],257
2517,Mecklenburg County,Charlotte,NC,35.2721214294434,-80.8116073608398,Floyd's III,['Soul Food'],['delivery'],257
2518,Mecklenburg County,Charlotte,NC,35.23172,-80.83967,McNinch House Restaurant,"['French', 'American (New)', 'Southern']",[],257
2519,Mecklenburg County,Charlotte,NC,35.2275677343116,-80.8366134390235,First Ward Park,['Parks'],[],257
2520,Ogden city,Ogden,UT,41.22058,-111.9753,Stellas Italian Bistro,"['Tuscan', 'American (Traditional)']",['delivery'],308
2521,Ogden city,Ogden,UT,41.2115486,-111.9708526,Taco Taco of Ogden,['Mexican'],['delivery'],308
2522,Ogden city,Ogden,UT,41.220618,-111.969151,WB’s Eatery,"['Coffee & Tea', 'Burgers', 'Bars']","['delivery', 'pickup']",308
2523,Ogden city,Ogden,UT,41.184679902395,-111.947918931808,The Pie Pizzeria - Ogden,"['Pizza', 'Vegan', 'Gluten-Free']",['delivery'],308
2524,Ogden city,Ogden,UT,41.1954880164446,-111.983237254253,Greek Garden,['Greek'],['delivery'],308
2525,Ogden city,Ogden,UT,41.2226269686345,-111.972313,Sapori,"['Italian', 'Bakeries', 'Desserts']","['delivery', 'pickup']",308
2526,Ogden city,Ogden,UT,41.196907,-111.980067,LongHorn Steakhouse,"['Steakhouses', 'American (Traditional)', 'Barbeque']",[],308
2527,Ogden city,Riverdale,UT,41.1888,-111.98468,Bombay Bites,"['Indian', 'Buffets']","['delivery', 'pickup']",308
2528,Ogden city,Riverdale,UT,41.1857195,-111.9865521,Goodwood Barbecue Company,['Barbeque'],['delivery'],308
2529,Ogden city,Ogden,UT,41.219438,-111.970041,Funk 'n Dive,"['Dive Bars', 'Vegan', 'Gastropubs']",['delivery'],308
2530,Ogden city,Ogden,UT,41.22086,-111.97502,La Ferrovia Restaurant,['Italian'],['delivery'],308
2531,Ogden city,Ogden,UT,41.2090748960677,-111.97103921324,Aguachiles Y Clamatos El Pariente,['Seafood'],['delivery'],308
2532,Ogden city,Ogden,UT,41.222574,-111.972537,Union Grill,['American (Traditional)'],['delivery'],308
2533,Ogden city,Ogden,UT,41.19812,-111.94955,Sitara India,"['Indian', 'Chinese', 'Seafood']","['delivery', 'pickup']",308
2534,Ogden city,Ogden,UT,41.20946,-111.9487,Taboo Pizza,"['Pizza', 'Italian']",['delivery'],308
2535,Ogden city,Ogden,UT,41.18648,-111.98576,Rumbi Island Grill,['American (New)'],"['delivery', 'pickup']",308
2536,Ogden city,Riverdale,UT,41.191179,-111.979967,In-N-Out Burger,"['Burgers', 'Fast Food']",[],308
2537,Ogden city,Ogden,UT,41.20966,-111.9487,Grounds for Coffee,['Coffee & Tea'],['delivery'],308
2538,Ogden city,Ogden,UT,41.22105,-111.97792,Lighthouse Lounge,"['Lounges', 'American (New)', 'Cocktail Bars']",['delivery'],308
2539,Ogden city,Ogden,UT,41.243886,-111.97724223169,BamBoo Japanese Cuisine,['Japanese'],['delivery'],308
2540,Ogden city,Ogden,UT,41.217001,-111.970982,Mi Puebla Restaurant,['Mexican'],['delivery'],308
2541,Ogden city,Ogden,UT,41.244215,-112.01171,Jeremiah's Restaurant,['Breakfast & Brunch'],['delivery'],308
2542,Ogden city,Ogden,UT,41.225856,-111.970746,Tokyo Station,"['Japanese', 'Sushi Bars', 'Steakhouses']",['delivery'],308
2543,Ogden city,Ogden,UT,41.199199,-111.974159,Hub City Coffee,['Coffee & Tea'],[],308
2544,Ogden city,South Ogden,UT,41.193423,-111.980259,Texas Roadhouse,"['Steakhouses', 'Barbeque']",[],308
2545,Ogden city,Ogden,UT,41.1987555810646,-111.978984095771,Moore's Family Restaurant,['American (Traditional)'],['delivery'],308
2546,Ogden city,Ogden,UT,41.2222061,-111.9731007,Bangkok Garden,"['Thai', 'Chinese', 'Vietnamese']",['delivery'],308
2547,Ogden city,Ogden,UT,41.222623,-111.972319,Menchie's Frozen Yogurt,"['Ice Cream & Frozen Yogurt', 'Custom Cakes']","['delivery', 'pickup']",308
2548,Ogden city,Ogden,UT,41.22425,-111.97063,New Sun Restaurant,"['Chinese', 'Japanese', 'Thai']",['delivery'],308
2549,Ogden city,Ogden,UT,41.2091522907136,-111.970907491255,El Changarro Loco,"['Candy Stores', 'Mexican']","['delivery', 'pickup']",308
2550,Ogden city,Ogden,UT,41.1950440613488,-111.977221417881,Windy's Sukiyaki,"['Japanese', 'Sushi Bars']",['delivery'],308
2551,Ogden city,Ogden,UT,41.2209968566895,-111.974128723145,The City Club,['Bars'],['delivery'],308
2552,Ogden city,Ogden,UT,41.1917627,-111.9708832,Tony's Pizza,['Pizza'],['delivery'],308
2553,Ogden city,Ogden,UT,41.22087,-111.97466,Brewski's,['Bars'],['delivery'],308
2554,Ogden city,MSC,UT,41.222387,-111.972107,La Crepe OG,"['Creperies', 'Breakfast & Brunch', 'French']",[],308
2555,Ogden city,Ogden,UT,41.2343892,-111.9688807,Prairie Schooner Steak House,"['Steakhouses', 'Seafood', 'Sandwiches']",['delivery'],308
2556,Ogden city,Ogden,UT,41.1959811,-111.9795849,Fuji Dragon,"['Sushi Bars', 'Chinese', 'Soup']",['delivery'],308
2557,Ogden city,Riverdale,UT,41.1854938220811,-111.987204997993,Café Zupas,"['Soup', 'Sandwiches', 'Salad']","['delivery', 'pickup']",308
2558,Ogden city,Ogden,UT,41.22417,-111.9713,Wing Nutz,"['Sports Bars', 'American (Traditional)', 'Chicken Wings']",['delivery'],308
2559,Ogden city,Ogden,UT,41.18407,-111.94887,University Broiler & Grill,"['Greek', 'Mediterranean']",['delivery'],308
2560,Ogden city,Ogden,UT,41.176466,-111.948634,Sushi Totto,"['Japanese', 'Sushi Bars']",['delivery'],308
2561,Ogden city,South Ogden,UT,41.190725,-111.969481,KO-GA-NE Korean Kitchen,['Korean'],['delivery'],308
2562,Ogden city,Riverdale,UT,41.178304,-111.999265,MOD Pizza,"['Fast Food', 'Pizza']",['delivery'],308
2563,Ogden city,Ogden,UT,41.1915893554688,-111.970642089844,Burch Creek Mercantile,['Ice Cream & Frozen Yogurt'],['delivery'],308
2564,Ogden city,Ogden,UT,41.2229699,-111.9717,Brixton's Baked Potato,"['American (Traditional)', 'Fast Food', 'Juice Bars & Smoothies']","['delivery', 'pickup']",308
2565,Ogden city,Ogden,UT,41.2478,-111.96964,Ogden Pizzeria,['Pizza'],['delivery'],308
2566,Ogden city,Ogden,UT,41.193162,-111.979168,Warrens Drive In,"['Burgers', 'Breakfast & Brunch']",['delivery'],308
2567,Ogden city,Ogden,UT,41.2133239,-111.9708197,Sand Trap,['Bars'],['delivery'],308
2568,Ogden city,Ogden,UT,41.21826,-111.95894,El Pollo Rico,['Mexican'],['delivery'],308
2569,Ogden city,Ogden,UT,41.2244,-111.96973,Daily Rise Coffee - Downtown,"['Coffee & Tea', 'Creperies', 'Breakfast & Brunch']",['delivery'],308
2570,Frederick County,Frederick,MD,39.4482898423269,-77.4112290143967,7-Eleven,"['Convenience Stores', 'Coffee & Tea']",[],59
2571,Frederick County,Frederick,MD,39.482817776526,-77.3966458534297,Crusaders Sports Bar,"['American (New)', 'Sports Bars']",[],59
2572,Frederick County,Frederick,MD,39.4462641818634,-77.3937731981277,McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food']",['delivery'],59
2573,Frederick County,Frederick,MD,39.4341698,-77.3904423,PattyCake Mobile,['Cupcakes'],[],59
2574,Frederick County,Frederick,MD,39.43772,-77.4092,Dunkin',"['Donuts', 'Coffee & Tea']",['delivery'],59
2575,Frederick County,Frederick,MD,39.440355,-77.409633,Heros,"['Italian', 'Pizza', 'Sandwiches']","['delivery', 'pickup']",59
2576,Frederick County,Frederick,MD,39.44667,-77.39649,Wegmans Pizza,['Pizza'],[],59
2577,Frederick County,Frederick,MD,39.439188,-77.409726,Gijo's International Cuisine,['Colombian'],"['delivery', 'pickup']",59
2578,Frederick County,Fort Detrick,MD,39.4367510726882,-77.425016080877,Subway,"['Sandwiches', 'Fast Food']",[],59
2579,Des Plaines city,Des Plaines,IL,42.02403,-87.88137,Taqueria Arandas,"['Mexican', 'Salad', 'Breakfast & Brunch']",['delivery'],177
2580,Des Plaines city,Des Plaines,IL,42.0128276,-87.8785644,Des Plaines Park District,"['Mini Golf', 'Batting Cages', 'Skate Parks']",[],177
2581,Des Plaines city,Des Plaines,IL,42.0425561194016,-87.8851219782886,Giordano's - Des Plaines,"['Pizza', 'Italian', 'Halal']",[],177
2582,Des Plaines city,Des Plaines,IL,42.0092501,-87.8858828,Mr Broast,['Burgers'],"['delivery', 'pickup']",177
2583,Des Plaines city,Des Plaines,IL,42.0544390474874,-87.8968799114227,Harry Semrow Driving Range,"['Golf', 'Mini Golf']",[],177
2584,Des Plaines city,Des Plaines,IL,42.0307997,-87.9097639,Bangkok Belly,"['Thai', 'Sushi Bars']","['delivery', 'pickup']",177
2585,Des Plaines city,Des Plaines,IL,42.02335,-87.9009899,Allegretti's Pizzeria,"['Pizza', 'Italian']","['delivery', 'pickup']",177
2586,Des Plaines city,Des Plaines,IL,42.0242576599121,-87.8961181640625,Charcoal Delights,['Burgers'],['delivery'],177
2587,Des Plaines city,Des Plaines,IL,42.010384,-87.876115,Slice & Ice,"['Pizza', 'Ice Cream & Frozen Yogurt', 'Italian']","['delivery', 'pickup']",177
2588,Des Plaines city,Des Plaines,IL,42.004728,-87.8841817,Potbelly Sandwich Shop,"['Sandwiches', 'Fast Food', 'Salad']","['delivery', 'pickup']",177
2589,Des Plaines city,Des Plaines,IL,42.04894,-87.9221,Johnny's Place,"['Fast Food', 'Hot Dogs']",['delivery'],177
2590,Des Plaines city,Des Plaines,IL,42.030265,-87.89477,Mr Pup,['Burgers'],['delivery'],177
2591,Des Plaines city,Des Plaines,IL,42.02452,-87.88847,Balkanika Restaurant,['Modern European'],['delivery'],177
2592,Des Plaines city,Des Plaines,IL,42.0467071533203,-87.8860702514648,Las Asadas Fresh Mexican Grill & Taqueria,['Mexican'],['delivery'],177
2593,Des Plaines city,Des Plaines,IL,42.0407463461382,-87.8875581680303,Wingstop,['Chicken Wings'],[],177
2594,Des Plaines city,Des Plaines,IL,42.01019,-87.87738,Evan's Place,['American (Traditional)'],"['delivery', 'pickup']",177
2595,Des Plaines city,Des Plaines,IL,42.0648,-87.90856,Little Villa Restaurant & Pizzeria,"['Pizza', 'Italian']",['delivery'],177
2596,Des Plaines city,Des Plaines,IL,42.0655901,-87.9079249,The Gyros Factory,"['Burgers', 'Greek', 'Hot Dogs']","['delivery', 'pickup']",177
2597,Des Plaines city,Des Plaines,IL,42.026851,-87.893968,Starbucks,['Coffee & Tea'],['delivery'],177
2598,Des Plaines city,Des Plaines,IL,42.0489048,-87.8880154,Jimmy's Restaurant,['American (New)'],['delivery'],177
2599,Des Plaines city,Des Plaines,IL,42.0659218,-87.8696518,Beck Lake Dog Friendly Area,['Dog Parks'],[],177
2600,Des Plaines city,Des Plaines,IL,42.046973,-87.890788,JG's Reptile Road Show,"['Party & Event Planning', 'Zoos', 'Museums']",[],177
2601,Des Plaines city,Rosemont,IL,42.0094215,-87.8880141,Naf Naf Grill,"['Middle Eastern', 'Salad', 'Falafel']","['delivery', 'pickup']",177
2602,Des Plaines city,Des Plaines,IL,42.04153,-87.8866,Miner Street Tavern,['Bars'],[],177
2603,Des Plaines city,Des Plaines,IL,42.0315991,-87.8942551,El Fast Burrito,['Mexican'],"['delivery', 'pickup']",177
2604,Des Plaines city,Des Plaines,IL,42.050579,-87.920048,Mariano's,"['Bagels', 'Gelato', 'Grocery']",['delivery'],177
2605,Des Plaines city,Mount Prospect,IL,42.0593185254111,-87.9268319427228,Pueblo Viejo,['Mexican'],['delivery'],177
2606,Des Plaines city,Des Plaines,IL,42.023785,-87.909508,Brandy's Gyros,"['Greek', 'American (Traditional)', 'Mediterranean']","['delivery', 'pickup']",177
2607,Des Plaines city,Rosemont,IL,42.0084191,-87.8870851,Shish Kabob & Grill,"['Mediterranean', 'Halal', 'Kebab']","['delivery', 'pickup']",177
2608,Des Plaines city,Des Plaines,IL,42.03015,-87.90862,Wolf Road Hot Dogs,['Hot Dogs'],['delivery'],177
